ip_a,ip_b,mac_a,mac_b,port_a,port_b,prot,tran_prot,ts_start,ts_end,f4b_a,f4b_b,sfp_a,sfp_b,packets_a,bytes_a,packets_b,bytes_b,min_load_a,mean_load_a,max_load_a,stdv_load_a,min_load_b,mean_load_b,max_load_b,stdv_load_b,min_iat_a,mean_iat_a,max_iat_a,stdv_iat_a,min_iat_b,mean_iat_b,max_iat_b,stdv_iat_b
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1570733013,1570733146,0,0,139,0,65,14198,0,0,78,218,482,102,0,0,0,0,0,2048048,21688901,4362538,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1570733013,1570733146,0,0,139,0,64,13977,0,0,78,218,482,102,0,0,0,0,0,2080049,21688900,4389442,0,0,0,0
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58109,Unknown_UDP,17,1570733043,1570733203,c3faceb0,cafaceb0,46,1235,41,8957,24,8116,32,218,1252,293,31,338,1235,466,77,3839349,64977573,12766910,0,107443,1119401,254335
9d304cf79a2c,5a947d1b3947,e323b826aa71,13d35af5c06b,58109,443,Unknown_UDP,17,1570733203,1570733203,567c06f1,0,45,0,2,90,0,0,45,45,45,0,0,0,0,0,0,1044,2087,1044,0,0,0,0
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1570733368,1570733371,0,0,0,0,2,56,0,0,28,28,28,0,0,0,0,0,0,1522820,3045641,1522820,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49312,DNS,17,1570733296,1570733389,9798180,9790100,34,34,3,102,3,102,34,34,34,0,34,34,34,0,572,601,625,22,0,31118672,71582394,29961166
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54553,DNS,17,1570733296,1570733389,5e3e8183,5e3e0100,100,36,3,172,3,108,36,57,100,30,36,36,36,0,499,14267,41639,19355,0,31105231,71541918,29942930
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61619,DNS,17,1570733296,1570733389,a14d8183,a14d0100,37,37,3,111,3,111,37,37,37,0,37,37,37,0,756,954,1229,201,0,31118431,71581750,29960885
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53337,DNS,17,1570733296,1570733389,ca548183,ca540100,100,36,4,272,4,144,36,68,100,32,36,36,36,0,581,26784,62515,26856,0,23312806,71520457,28873171
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52246,DNS,17,1570733296,1570733389,3f6f8183,3f6f0100,104,39,3,182,3,117,39,61,104,31,39,39,39,0,682,14191,40788,18808,0,31105138,71542223,29943128
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1570733293,1570733414,0,0,139,0,39,9403,0,0,139,241,482,110,0,0,0,0,0,3089310,68473865,10966585,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1570733293,1570733414,0,0,139,0,39,9403,0,0,139,241,482,110,0,0,0,0,0,3089296,68473865,10966591,0,0,0,0
a209c1909241,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,57461,No_Payload,6,1570733685,1570733685,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,93924,93924,93924,0,0,7158,14315,7158
d759c6d99fbf,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,57459,HTTPS,6,1570733685,1570733692,16030300,16030101,207,371,7,403,10,661,0,58,207,84,0,66,371,113,90,60130,125111,41777,0,708356,6960251,2084024
ac7bdd95c2d1,9d304cf79a2c,13d35af5c06b,e323b826aa71,993,54239,IMAPS,6,1570733694,1570733710,16030102,16030300,517,1398,91,1964,95,47712,0,22,517,64,0,502,1398,588,0,118242,2748493,476619,67,55924,328362,66529
ac7bdd95c2d1,9d304cf79a2c,13d35af5c06b,e323b826aa71,993,54240,IMAPS,6,1570733694,1570733710,16030102,16030300,517,1398,39,1546,38,6265,0,40,517,93,0,165,1398,319,0,325798,10806896,1717788,36,87654,867680,135746
c2f83b51f106,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54238,HTTPS,6,1570733688,1570733727,16030300,16030102,1398,517,14,4646,16,5262,0,332,1398,549,0,329,1398,483,106,30524,126063,32865,0,2381082,37992183,9194757
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59131,DNS,17,1570733691,1570733691,13388180,13380100,133,47,1,133,1,47,133,133,133,0,47,47,47,0,36396,36396,36396,0,0,0,0,0
847904db4a1c,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54234,HTTPS,6,1570733685,1570733727,16030300,16030102,1398,517,38,34514,37,3803,0,908,1398,584,0,103,1392,306,88,1085989,39944576,6388945,0,5111,48048,11566
c2f83b51f106,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54235,HTTPS,6,1570733686,1570733727,16030300,16030102,1398,517,14,4646,16,5278,0,332,1398,549,0,330,1398,483,1629,28531,146437,36220,0,2520421,40187657,9725649
a219555461c2,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54233,HTTPS,6,1570733685,1570733727,16030312,16030102,1330,517,23,6633,24,9003,0,288,1330,510,0,375,1330,472,66,56585,238435,88769,0,1706594,40861548,8164375
728565f16887,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54236,HTTPS,6,1570733687,1570733728,16030300,16030102,1398,517,42,36352,46,5448,0,866,1398,599,0,118,1302,317,59,959263,39797113,6065513,0,15711,471457,68883
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,57626,DNS,17,1570733685,1570733685,a4588180,a4580100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,66349,66349,66349,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63046,DNS,17,1570733685,1570733685,2e6e8180,2e6e0100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,102741,102741,102741,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56776,DNS,17,1570733685,1570733685,da0a8180,da0a0100,69,53,1,69,1,53,69,69,69,0,53,53,53,0,78157,78157,78157,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,62972,DNS,17,1570733686,1570733686,bcad8180,bcad0100,59,43,1,59,1,43,59,59,59,0,43,43,43,0,84950,84950,84950,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61802,DNS,17,1570733687,1570733688,62608180,62600100,136,48,1,136,1,48,136,136,136,0,48,48,48,0,84815,84815,84815,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63661,DNS,17,1570733688,1570733688,56558180,56550100,178,38,1,178,1,38,178,178,178,0,38,38,38,0,70468,70468,70468,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60561,DNS,17,1570733691,1570733691,7c0c8180,7c0c0100,182,31,1,182,1,31,182,182,182,0,31,31,31,0,80636,80636,80636,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54493,DNS,17,1570733694,1570733694,e5698180,e5690100,98,32,1,98,1,32,98,98,98,0,32,32,32,0,76133,76133,76133,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49312,DNS,17,1570733686,1570733713,9798180,9790100,34,34,2,68,2,68,34,34,34,0,34,34,34,0,454,515,576,61,0,13682416,27364832,13682416
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1570733686,1570733728,0,0,0,0,3,84,0,0,28,28,28,0,0,0,0,0,0,13937567,39783597,18294667,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54553,DNS,17,1570733686,1570733730,5e3e8183,5e3e0100,100,36,3,172,3,108,36,57,100,30,36,36,36,0,384,12199,35511,16484,0,14607655,27329323,11236568
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61619,DNS,17,1570733686,1570733730,a14d8183,a14d0100,37,37,3,111,3,111,37,37,37,0,37,37,37,0,443,515,597,63,0,14618896,27372170,11252239
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53337,DNS,17,1570733686,1570733730,ca548183,ca540100,100,36,3,236,3,108,36,79,100,30,36,36,36,0,244,55227,107233,43729,0,14564033,27264858,11208532
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52246,DNS,17,1570733686,1570733730,3f6f8183,3f6f0100,39,39,3,117,3,117,39,39,39,0,39,39,39,0,319,787,1075,334,0,14618494,27371567,11251978
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1570733685,1570733730,0,0,139,0,34,7659,0,0,139,225,482,89,0,0,0,0,0,1314848,13522360,3007290,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1570733685,1570733730,0,0,139,0,34,7659,0,0,139,225,482,89,0,0,0,0,0,1314848,13522363,3007317,0,0,0,0
a209c1909241,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58068,Unknown_UDP,17,1570733685,1570733801,cafaceb0,c0faceb0,47,1235,34,5998,13,5125,32,176,1252,302,31,394,1235,526,38,3398978,65003908,11727707,0,16589,163763,43151
9d304cf79a2c,a209c1909241,e323b826aa71,13d35af5c06b,58068,443,Unknown_UDP,17,1570733801,1570733851,4d2e4be7,0,45,0,4,180,0,0,45,45,45,0,0,0,0,0,0,12577736,50306720,21782839,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570734155,1570734155,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9ae1bd33920a,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,57463,HTTPS,6,1570734306,1570734309,16030300,16030101,203,577,11,399,12,1390,0,36,203,72,0,116,577,176,33,106934,489581,144403,0,130307,1494690,411461
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54242,HTTP,6,1570734369,1570734369,48545450,504f5354,236,562,8,5836,8,635,0,730,1448,675,0,79,562,184,112,45345,336155,110216,0,14489,109960,36110
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54243,HTTP,6,1570734369,1570734369,48545450,504f5354,236,562,7,4484,9,635,0,641,1448,677,0,71,562,175,34,35689,248886,87038,0,22511,154640,48668
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54244,HTTP,6,1570734369,1570734370,48545450,504f5354,236,562,8,4484,10,635,0,560,1448,667,0,64,562,168,43,35645,283612,93723,0,13140,109584,32351
300d3fac3ed0,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54247,HTTPS,6,1570734373,1570734374,16030300,16030102,1288,517,11,6578,16,842,0,598,1288,576,0,53,517,132,69,84169,250581,108213,0,25428,119738,39678
1164bf07ca43,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54257,No_Payload,6,1570734376,1570734377,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,74052,74052,74052,0,0,144384,288769,144384
7d3a0226ffc4,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54251,HTTPS,6,1570734375,1570734377,16030300,16030102,1398,517,16,11548,16,2021,0,722,1398,680,0,126,659,237,71,28248,88732,34358,0,140147,1436408,346886
5ae0285ad763,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54256,HTTPS,6,1570734376,1570734377,16030300,16030102,1398,517,11,8744,12,1698,0,795,1398,665,0,141,1088,319,74,36439,131057,43432,0,71884,288117,100034
6e249d441df0,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54249,HTTPS,6,1570734374,1570734377,16030300,16030102,1398,517,10,8052,12,1570,0,805,1398,608,0,131,927,279,98,26676,72789,26857,0,262847,2584046,703189
b97b18f0b671,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54255,HTTPS,6,1570734376,1570734378,16030300,16030102,1398,517,16,7106,14,790,0,444,1398,638,0,56,517,131,28,23949,97290,35635,0,122430,1091850,290936
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54258,HTTP,6,1570734378,1570734378,48545450,504f5354,236,562,8,5836,8,635,0,730,1448,675,0,79,562,184,94,42432,311420,102037,0,6629,44518,14444
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54260,HTTP,6,1570734380,1570734380,48545450,504f5354,236,562,8,5836,8,635,0,730,1448,675,0,79,562,184,42,39112,290665,95334,0,7915,53002,17131
184629f7056a,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54259,HTTPS,6,1570734378,1570734381,16030300,16030102,1398,517,26,8287,28,3062,0,319,1398,542,0,109,1052,232,39,32569,109277,35947,0,85349,1062391,207898
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54261,HTTP,6,1570734381,1570734382,48545450,47455420,222,455,275,376075,195,455,0,1368,1448,278,0,2,455,32,20,3468,186025,17496,0,3881,120491,13710
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54262,HTTP,6,1570734382,1570734384,48545450,504f5354,236,562,10,6308,11,635,0,631,1448,635,0,58,562,161,49,124784,569971,192180,0,13710,100332,28827
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54263,HTTP,6,1570734392,1570734393,48545450,504f5354,236,562,7,4484,8,635,0,641,1448,677,0,79,562,184,64,50426,317574,109699,0,2062,5641,1867
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60155,DNS,17,1570734306,1570734306,b4808180,b4800100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,66384,66384,66384,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50632,DNS,17,1570734306,1570734306,cd108180,cd100100,117,36,1,117,1,36,117,117,117,0,36,36,36,0,37513,37513,37513,0,0,0,0,0
2c406d0645bd,9d304cf79a2c,13d35af5c06b,e323b826aa71,123,123,NTP,17,1570734306,1570734306,e3000800,240108ec,48,48,1,48,1,48,48,48,48,0,48,48,48,0,0,0,0,0,67209,67209,67209,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53733,DNS,17,1570734307,1570734307,fda88180,fda80100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,65356,65356,65356,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,51662,DNS,17,1570734307,1570734307,93d98180,93d90100,196,42,1,196,1,42,196,196,196,0,42,42,42,0,103008,103008,103008,0,0,0,0,0
28d5450749bc,9d304cf79a2c,13d35af5c06b,e323b826aa71,123,123,NTP,17,1570734308,1570734308,e3000800,240108eb,48,48,1,48,1,48,48,48,48,0,48,48,48,0,0,0,0,0,62743,62743,62743,0
a29e1e73c0d4,9d304cf79a2c,13d35af5c06b,e323b826aa71,123,123,NTP,17,1570734308,1570734308,e3000800,240108eb,48,48,1,48,1,48,48,48,48,0,48,48,48,0,0,0,0,0,63140,63140,63140,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59162,DNS,17,1570734308,1570734308,f4c78180,f4c70100,60,44,1,60,1,44,60,60,60,0,44,44,44,0,65496,65496,65496,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63322,DNS,17,1570734309,1570734309,11668180,11660100,133,47,1,133,1,47,133,133,133,0,47,47,47,0,47690,47690,47690,0,0,0,0,0
b97b18f0b671,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54254,HTTPS,6,1570734376,1570734386,16030300,16030102,1398,517,32,10740,36,5598,0,336,1398,533,0,156,1067,263,62,45534,130153,37560,0,226442,3990174,701482
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55676,DNS,17,1570734365,1570734365,3b558180,3b550100,61,45,1,61,1,45,61,61,61,0,45,45,45,0,62739,62739,62739,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54553,DNS,17,1570734309,1570734366,5e3e8183,5e3e0100,100,36,2,136,2,72,36,68,100,32,36,36,36,0,193,19304,38414,19110,0,28537194,57074388,28537194
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61619,DNS,17,1570734309,1570734366,a14d8183,a14d0100,102,37,2,139,2,74,37,70,102,32,37,37,37,0,119,21212,42304,21092,0,28535546,57071091,28535546
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53337,DNS,17,1570734309,1570734366,ca548183,ca540100,100,36,2,136,2,72,36,68,100,32,36,36,36,0,106,21858,43610,21752,0,28535356,57070713,28535356
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52246,DNS,17,1570734309,1570734366,3f6f8183,3f6f0100,39,39,2,78,2,78,39,39,39,0,39,39,39,0,108,371,634,263,0,28558400,57116799,28558400
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50456,DNS,17,1570734366,1570734366,53a68180,53a60100,133,47,1,133,1,47,133,133,133,0,47,47,47,0,105053,105053,105053,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49312,DNS,17,1570734309,1570734368,9798180,9790100,89,34,2,123,2,68,34,62,89,28,34,34,34,0,479,18072,35665,17593,0,29592356,59184713,29592356
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1570734366,1570734369,0,0,0,0,2,56,0,0,28,28,28,0,0,0,0,0,0,1283853,2567706,1283853,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50178,DNS,17,1570734369,1570734369,97a18180,97a10100,60,44,1,60,1,44,60,60,60,0,44,44,44,0,84115,84115,84115,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52538,DNS,17,1570734372,1570734372,d2718180,d2710100,222,48,1,222,1,48,222,222,222,0,48,48,48,0,67472,67472,67472,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50079,DNS,17,1570734373,1570734373,92228180,92220100,209,37,1,209,1,37,209,209,209,0,37,37,37,0,315276,315276,315276,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63901,DNS,17,1570734374,1570734374,4788180,4780100,150,46,1,150,1,46,150,150,150,0,46,46,46,0,65579,65579,65579,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64645,DNS,17,1570734374,1570734374,b4918180,b4910100,198,34,1,198,1,34,198,198,198,0,34,34,34,0,81796,81796,81796,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64191,DNS,17,1570734375,1570734375,2c158180,2c150100,59,43,1,59,1,43,59,59,59,0,43,43,43,0,66139,66139,66139,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60804,DNS,17,1570734375,1570734375,ac348180,ac340100,136,48,1,136,1,48,136,136,136,0,48,48,48,0,115404,115404,115404,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56693,DNS,17,1570734377,1570734377,a2868180,a2860100,170,42,1,170,1,42,170,170,170,0,42,42,42,0,69479,69479,69479,0,0,0,0,0
fd31810146c8,9d304cf79a2c,13d35af5c06b,e323b826aa71,5228,54245,Unknown_TCP,6,1570734370,1570734402,e3a225fa,ee835756,24,145,8,329,9,189,0,41,237,76,0,21,145,46,43,1907128,14859430,4895643,0,1804453,12059868,3733863
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54264,HTTP,6,1570734402,1570734403,48545450,504f5354,236,562,7,4484,8,635,0,641,1448,677,0,79,562,184,92,58356,304148,106495,0,2381,7045,2249
c2f83b51f106,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54252,HTTPS,6,1570734375,1570734407,16030300,16030102,1398,517,16,5235,17,5278,0,327,1398,522,0,310,1398,474,1477,32739,154818,37600,0,1869841,21441856,5394601
6e249d441df0,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54253,HTTPS,6,1570734375,1570734407,16030300,16030102,1398,517,14,6262,14,1590,0,447,1398,597,0,114,916,259,93,51776,341300,84597,0,2253607,21501789,5848438
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,54265,HTTP,6,1570734408,1570734412,48545450,504f5354,236,563,7,3992,8,653,0,570,1448,622,0,82,563,184,154,549640,3665265,1273482,0,6892,48856,15898
3362c2f5a27c,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54246,HTTPS,6,1570734372,1570734412,16030300,16030102,1398,517,18,11185,18,3615,0,621,1398,640,0,201,1114,358,1715,63046,296675,73200,0,2165131,26885197,6235183
728565f16887,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54248,HTTPS,6,1570734373,1570734414,16030300,16030102,1398,517,37,34643,40,3807,0,936,1398,575,0,95,1394,296,90,781543,28489579,4618035,0,292843,11197043,1746272
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,57468,No_Payload,6,1570734424,1570734425,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,47807,47807,47807,0,0,434382,868764,434382
255de9fecbea,9d304cf79a2c,13d35af5c06b,e323b826aa71,5223,57464,ApplePush,6,1570734307,1570734430,16030300,16030300,1398,222,52,4113,59,36787,0,79,1398,278,0,624,1398,577,98,147045,4747656,651858,0,1949345,57880885,8074836
6755664dca81,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,54241,HTTPS,6,1570734365,1570734425,16030300,16030102,212,584,19,2273,23,1786,0,120,564,203,0,78,584,173,63,33393,345605,75308,0,2585510,39508139,8767300
9ae1bd33920a,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,57467,HTTPS,6,1570734423,1570734425,16030300,16030101,207,577,9,573,11,1238,0,64,207,85,0,113,577,182,34,33459,134844,39025,0,156546,714547,201641
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1570734306,1570734405,0,0,139,0,26,5944,0,0,78,229,482,122,0,0,0,0,0,3817721,52794670,11087636,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1570734306,1570734405,0,0,139,0,26,6026,0,0,78,232,482,121,0,0,0,0,0,3817754,52975894,11130005,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54160,DNS,17,1570734408,1570734408,83258180,83250100,60,44,1,60,1,44,60,60,60,0,44,44,44,0,67205,67205,67205,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50314,DNS,17,1570734408,1570734408,0b258180,0b250100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,69741,69741,69741,0,0,0,0,0
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,60026,Unknown_UDP,17,1570734306,1570734414,c3faceb0,c1faceb0,47,1235,30,5369,10,3775,32,179,1252,319,31,378,1235,515,62,3601919,65034638,12186657,0,9075,32029,11294
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49895,DNS,17,1570734423,1570734423,03c78180,03c70100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,74931,74931,74931,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,62669,DNS,17,1570734423,1570734423,3edc8180,3edc0100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,355,355,355,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64870,DNS,17,1570734424,1570734424,c50d8180,c50d0100,115,34,1,115,1,34,115,115,115,0,34,34,34,0,65273,65273,65273,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,62674,DNS,17,1570734424,1570734424,532d8180,532d0100,109,35,1,109,1,35,109,109,109,0,35,35,35,0,94321,94321,94321,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,62324,DNS,17,1570734424,1570734424,f59d8180,f59d0100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,66137,66137,66137,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50210,DNS,17,1570734425,1570734425,a6218180,a6210100,71,32,1,71,1,32,71,71,71,0,32,32,32,0,66277,66277,66277,0,0,0,0,0
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,53786,Unknown_UDP,17,1570734424,1570734425,ccfaceb0,c9faceb0,46,1235,25,6105,23,8871,32,244,1252,331,31,386,1235,522,30,18194,78298,25581,0,47707,349411,94511
9d304cf79a2c,5a947d1b3947,e323b826aa71,13d35af5c06b,60026,443,Unknown_UDP,17,1570734457,1570734457,54124718,0,48,0,2,96,0,0,48,48,48,0,0,0,0,0,0,890,1781,890,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570736285,1570736285,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570740463,1570740463,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570744395,1570744395,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570748000,1570748000,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570751604,1570751604,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570755209,1570755209,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570759141,1570759141,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570762745,1570762745,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570766350,1570766350,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570769954,1570769954,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570772176,1570772340,0,0,0,0,5,40,0,0,8,8,8,0,0,0,0,0,0,32767992,69759951,23862285,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570772473,1570772473,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570772724,1570772724,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570773231,1570773231,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570774296,1570774296,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
